0.0,0.0
1240.8929254706788,-100.0
1240.8929254706788,66.64910547547012
1182.1181684553958,132.56770613427867
1143.2577946545257,137.0350914927381
1054.460770980727,174.77235469951358
1012.2748314763274,209.53718218539802
997.7184504746562,296.787281364076
1060.2516737584845,398.57233923569225
1117.1793213348374,480.59862831650014
1141.1308435908873,511.302106586842
1189.627344592951,597.5217125537929
1227.360424421613,697.0851596567663
1233.6134808119045,793.1592223781572
1199.318797885056,938.1433374881698
1131.627049383394,997.0943465558038
1097.367873383781,1000.3398723461323
1024.1287333851972,1054.5640569605082
262.59028891157186,2903.9042629768837
